"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC120747672",89.9731515155145,-10.12424697287,1.26732983275281,-7.98864408555646,1.36430947710164e-15,3.77316839760922e-13
"LOC120764994",12.6755733108294,-0.625243617704,0.840815686456955,-0.743615548300084,0.457109094077821,NA
"LOC131378766",78.8547755947541,-8.23779670108589,1.12076934603546,-7.35012670557576,1.98019054487477e-13,4.73640170868694e-11
"SMKR1",9.05245561328914,0.109584207515577,0.922935994007297,0.11873435235717,0.905485819803836,NA
"MYG1",7.85946056580342,-1.47833847246375,0.966227660138112,-1.53001050730884,0.126014128121157,NA
"SP1",160.43391247905,-0.442311680645403,0.320244503923968,-1.38116868588138,0.167227100545522,0.465982317326157
"LOC120750608",134.477868271963,-0.285010281258738,0.329179637162236,-0.865819902214277,0.386588933237133,0.692969741343873
"LOC120757941",25.3452222299523,-5.08008371116765,4.07832953000189,-1.2456285530133,0.212900794699449,0.52278167458503
"LOC120749892",6.33274910677647,-0.466930015562059,1.06727115006106,-0.437498957537966,0.661749531934284,NA
"PAFAH1B2",245.227633812982,-0.821303260693544,0.270609944027062,-3.03500768845143,0.00240529555206013,0.0375298335330794
"SIDT2",623.80454207055,-0.170700188965676,0.306260258820071,-0.557369701257787,0.577274862222479,0.818329623824275
"TAGLN",47.0022866720369,-1.12129743683045,0.425606671999766,-2.63458613456855,0.00842399272272897,0.0842227442882575
"PCSK7",155.736358019261,-0.338057112412949,0.40935629334018,-0.825826102866382,0.4089027445864,0.708707769545465
"LOC120750607",119.457713502034,-0.402179152206425,0.400082279426001,-1.00524110386352,0.314780767169142,0.626931315444135
"LOC120764996",16.3482947597252,-3.01798524311793,0.769581605664973,-3.92159222738982,8.79657666585868e-05,0.00354849231139784
"LOC131378578",30.7052919903526,-5.89458639476111,0.978781862366585,-6.02236986748882,1.71881553497427e-09,2.67469888336601e-07
"LOC131378794",22.4982855967851,-1.12479647607538,0.756075979226783,-1.48767651265112,0.136836224590395,0.42069161059853
"LOC120766032",29.4571882369437,0.0178089705816153,0.601507929177039,0.0296072083471632,0.976380316405484,0.993457119963965
"LOC120747632",23.1070441262217,-0.223362210678235,0.571299174183039,-0.390972402502847,0.695817635118125,0.876456884542472
"LOC120747636",5.60648154492954,-0.137987918464776,1.10300229707315,-0.125102113414388,0.90044271018033,NA
"PRKAG1",125.033156891352,-0.33467192155287,0.311027300530383,-1.07602104696973,0.281917843643787,0.595032892021825
"KMT2D",69.6409646051746,-0.881633206674063,0.365265401173264,-2.41367839341526,0.0157923949111777,0.121744507808295
"LUZP2",13.597193772284,-0.222951885717878,0.824998477102565,-0.270245208816501,0.786971614498578,NA
"LOC120765350",147.485190028955,0.746369084680311,0.350514501525895,2.12935294098002,0.0332250707784812,0.190936283369843
"PCBP2",634.059724241469,-0.566752889226867,0.232104516354615,-2.44180034980866,0.0146142261825441,0.115893661016312
