"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MYG1",9.56378655678118,0.798070786320547,0.858643886458351,0.850378611146525,0.356445252583686,NA
"SP1",143.410585776183,0.775350943341824,0.423661444308045,3.40357725443167,0.0650551922107317,0.354246794948924
"LOC120750608",40.2790034972418,0.61290016287763,0.493407144787813,1.56888856042929,0.210368495105567,0.561470859932363
"LOC120757941",15.3494325208196,-2.09723773431698,2.50454395243529,0.658492610895166,0.417092613207562,NA
"PAFAH1B2",161.683249462757,-0.67671964318729,0.486906364232112,1.89806952087147,0.168294560317858,0.5141166390476
"SIDT2",442.314387340963,0.921650991046917,0.325846829676915,8.12694275851123,0.00436122256386676,0.132265024917269
"TAGLN",37.257759201284,1.39343487466663,0.65325688279293,4.60569543624501,0.0318659262888572,0.274576746992697
"PCSK7",144.811409296472,0.653062186466385,0.376246889838528,3.04062114850655,0.0812048391987304,0.392457174153924
"LOC120750607",34.9703397781108,-0.342445438549101,0.568894281919748,0.363057062192297,0.54681330404231,0.817923410849417
"LOC131378794",7.20144750925038,0.97072991671126,0.899297003181976,1.19038202272273,0.27525251132669,NA
"LOC120766032",8.43079123251745,0.326404638577827,0.814302268526456,0.162638148569883,0.686739161327284,NA
"LOC120747632",30.0347278887626,1.62847555243261,0.718221872922428,5.23318245419233,0.0221599507514622,0.242634463175461
"LOC120747636",7.80584624375816,-0.0840220167994429,0.899980816761384,0.0085532243616484,0.926313785917705,NA
"PRKAG1",112.677161635231,1.01157619427956,0.445159184761361,5.21899036263889,0.0223415187441634,0.242634463175461
"KMT2D",76.7004972201217,-0.554930386283634,0.411387573627299,1.81005514921694,0.178501614357912,0.527978582502426
"LOC120765350",80.7777706275889,-0.0315064096606137,0.510218804894155,0.00380654732890662,0.950803951463855,0.984626261583093
"PCBP2",291.118213059105,0.309490519829653,0.345930450616184,0.80552860919309,0.369445529664375,0.717674995587172
"SNAPIN",42.8190581110057,-0.091575505108163,0.443332564622261,0.0425396824871882,0.836594459010816,0.952465101258061
"CZH9orf40",117.553959368355,-0.476500249319326,0.422840417580663,1.26039406937417,0.261576511818082,0.618880545633007
"PLEKHG3",57.0554155530427,1.46410685568047,0.681202718714725,4.68516619063786,0.0304241205074991,0.272639376676879
"SPTB",23399.061484198,0.168311482408734,0.328844116087661,0.262968715035811,0.608087904440669,0.852352202412631
"CCT3",325.701738884965,0.446670273053927,0.321820052676696,1.94035060258526,0.163630471281573,0.509145888463497
"LOC120764362",167.692675490606,0.274273367788942,0.57054502016019,0.232034993288579,0.630018999905213,0.863866131163219
"THOC5",34.7188386556086,-0.0994715127644802,0.469259355887086,0.0448874805442472,0.832211063568067,0.950785094586221
"LOC120764604",9.32775801377061,0.639099707111238,0.746367340630712,0.73415993573991,0.391538105715845,NA
"LOC131378795",9.04595387881843,-2.27743206711447,1.24836505141586,3.33026279189927,0.0680160061890117,NA
"LOC120765797",90.9130275608261,0.879064701726956,0.534200185653875,2.73214585815649,0.0983470641675347,0.414705744167291
"RHOG",8.69129998216282,-1.23772585152482,1.13654706405931,1.12372901022187,0.289116916196677,NA
"ZDHHC18",778.120134493197,0.555945062026267,0.244655479378969,5.21257387215016,0.022424114072164,0.242634463175461
"SERPING1",168.137366541162,0.1089373067791,1.00337398491825,0.0118161962099066,0.913438594967564,0.974715747313633
"LOC120754801",31.7738718531723,0.451214404490209,0.938278002923058,0.231583449486266,0.63035220215488,0.863995542818507
"YPEL4",13.3660859728717,0.794360116118373,1.00587994508901,0.624558164928828,0.429358469558878,NA
