"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KIFAP3",31.7397999028214,0.55805686622749,0.295191613822014,1.89049024463131,0.0586924240633847,0.266533344623339
"SCYL3",765.498701733588,-0.131058427066033,0.111263202597205,-1.17791348807827,0.238831097278078,0.539326628808689
"FIRRM",7.31900447109978,0.110887792939117,0.447449469749512,0.247821933951991,0.804272183364847,0.925109521546194
"METTL18",27.0480900789396,-0.459001316227258,0.332192066759567,-1.38173473167098,0.167053165970495,0.45865245930203
"LOC120756677",23.3716498667746,-0.048398146297422,0.376984134330993,-0.128382448729071,0.897846320097589,0.964887775000906
"SELE",16.1872445873072,-1.0023193072057,0.369305607269926,-2.71406468646737,0.00664631868550879,0.0691703830244714
"RXRG",55.9828627783076,-0.72067686457049,0.356358315111213,-2.02233772585208,0.0431414737408628,0.223598202362899
"PBX1",802.07341134214,-0.00676799155082344,0.207557549360599,-0.0326077831024353,0.973987363114205,0.991296103063012
"NUF2",6.62176352715662,0.333003020837023,0.389418151757531,0.855129683436959,0.392479358330925,0.682860031250592
"MGST3",12.4597209654456,0.0881154347986758,0.410852848908081,0.214469572336809,0.830180892665598,0.937237855242184
"ALDH9A1",72.8241018341267,-0.0841413656743389,0.204993066895175,-0.410459567968537,0.681468857108276,0.864486981089745
"TMCO1",178.323952966279,0.310738378934882,0.192419926023579,1.61489709177419,0.106332982167724,0.366226734493608
"KLHL20",41.5199773012947,0.136743594442415,0.241245991444825,0.566822244893919,0.570834955651858,0.807262866388262
"CENPL",23.3089166094859,0.0111514326476121,0.336640254429093,0.0331256660512089,0.973574375429043,0.991117237705941
"DARS2",142.423735413223,-0.431779741788414,0.208494829568749,-2.07093740732807,0.0383646458192153,0.208892936983376
"RGS8",10.6717529451802,-0.399136265144262,0.340361664911684,-1.17268278508342,0.240923037376245,0.541602128301616
"RNASEL",11.3230083573953,0.666326045516014,0.493185641483082,1.35106537877354,0.17667449059071,0.471368248501735
"STX6",231.875340361578,-0.334009474628992,0.156123784570933,-2.13938879041994,0.0324041940274968,0.188217464159713
"XPR1",219.55896460693,0.238745777917448,0.179476041723484,1.33023759396968,0.183440001342724,0.479768379370542
"ACBD6",28.195405544706,-0.351878157631026,0.267901962879965,-1.31345867663048,0.189028436683836,0.485988260237292
"QSOX1",14.6414135968461,0.21487044487153,0.408124027510914,0.526483202133411,0.598552520171098,0.821269685296684
"CEP350",1902.6718303731,-0.420193417933876,0.206611627364524,-2.03373558058536,0.0419782626990619,0.220331377674938
"LOC120756609",471.83166046293,-0.175488247495083,0.166484282748467,-1.05408297166538,0.291844931573788,0.597443170911891
"TOR1AIP2",9.13302496075102,0.55023012786232,0.468051586177436,1.17557582136626,0.239764422132599,0.540628949855757
"SOAT1",6.89264206411376,-0.466435080955147,0.387060576908831,-1.20506997814198,0.228176288391402,0.528468822144093
"TOR3A",6.28327590909168,-0.0577343007094372,0.414829769602673,-0.139175885965792,0.889311163246327,0.961783071306686
"FAM20B",47.6065796002665,0.323918818074391,0.232661359175014,1.39223298283378,0.163851858001873,0.453897070550002
"RALGPS2",53.0708447438451,0.138680513286361,0.279176211907209,0.49674903294574,0.619366040431541,0.834135845982424
"RASAL2",46.4188712330781,0.280759215018052,0.26609620164922,1.05510418141241,0.29137767987764,0.597199498910999
"COP1",129.709142587154,-0.286880527207112,0.159178095849182,-1.80226133298469,0.0715042990490047,0.296926018086925
"TNR",12.4464223844401,1.26642201073677,0.623828358343226,2.03008086086397,0.0423483206307378,0.221506799572853
"LOC120756885",24.6509992389502,0.881913481186406,0.497146537374776,1.7739507667969,0.0760712943198202,0.307409541960289
"KIAA0040",172.4179185304,0.419452635415299,0.373635628382324,1.12262483433751,0.261596863485214,0.564126379862852
"MRPS14",74.0090494749546,-0.00579313361721151,0.289205602919382,-0.0200311942740141,0.98401848812173,0.994554654768535
"CACYBP",238.656810194602,-0.293502943602057,0.210151871144164,-1.39662303268627,0.162526960294755,0.451955130186821
"LOC120756583",7.71345859881683,0.395813536395992,0.375954334701813,1.05282344120312,0.2924219193649,0.59760292549191
"RABGAP1L",163.243760696127,0.243846944155617,0.190286062035888,1.28147559283469,0.20002666746589,0.500543491388326
"COPB2",519.48892927071,-0.229272827105018,0.231327856375011,-0.991116377844865,0.321628756615086,0.625019748509933
"MRPS22",133.18576598854,-2.83385145787216,1.01144055836413,-2.80179733197127,NA,NA
"PIK3CB",87.7131804425549,0.586129046426042,0.294107207392276,1.99290949590457,0.0462713583224052,0.233176883823046
"PER2",1356.45437835393,-0.158319503517828,0.17439262820468,-0.907833691983883,0.363966094755572,0.661465653925412
"LOC120757117",16.8958216068368,-0.22440249166583,0.364981629389339,-0.614832291809547,0.538665481258917,0.789001806365718
"CAB39",459.933105327881,-0.217890732522914,0.124568786740274,-1.74915994788659,0.080263375199289,0.31770046162434
"ITM2C",19.9046952386733,0.171424417854324,0.350509753678102,0.489071747805785,0.62479090236454,0.837473923947518
"LOC120757396",6.75686902140098,0.306581717367853,0.439936714822996,0.696876862144145,0.485879858989831,0.753519992941373
"LOC120757257",13.0544193903379,-0.819249972112825,0.428973895888421,-1.9097898029812,0.0561602827390863,0.259350402853618
"ST6GAL1",296.720303362481,0.0843632248778832,0.308856214772683,0.273147247303973,0.784740028999559,0.916973175123402
