"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MYG1",9.56378655678118,-0.390182809117963,0.20486379761675,-1.90459619345679,0.0568325817891235,NA
"SP1",143.410585776183,-0.0720876096879479,0.116719401153602,-0.617614629405791,0.536829398793645,0.821125179075952
"LOC120750608",40.2790034972418,0.160121388754813,0.125511443142717,1.27575131593971,0.202043442194067,0.581529817834499
"LOC120757941",15.3494325208196,0.0554138722648123,0.615101398524592,0.0900890038581123,0.928216487337118,0.97665411795826
"PAFAH1B2",161.683249462757,-0.192150572128512,0.121767018058328,-1.57801821209475,0.114561425927229,0.46624629195973
"SIDT2",442.314387340963,-0.162379985120781,0.0936067671326904,-1.73470348453123,0.0827933387994874,0.413572908795062
"TAGLN",37.257759201284,-0.504202251637907,0.1325600829912,-3.80357525629624,0.000142622638917645,0.0236998517147591
"PCSK7",144.811409296472,0.00519471842949123,0.102613889266042,0.0506239308016398,0.959625193249478,0.987670194791876
"LOC120750607",34.9703397781108,0.227484422896461,0.138380937153473,1.64390000223923,0.100196859714985,0.446263040118523
"LOC131378794",7.20144750925038,-0.0997317753209576,0.232947644907139,-0.428129571177739,0.668556788501181,NA
"LOC120766032",8.43079123251745,-0.00707722777265898,0.214801403417853,-0.0329477725007767,0.973716236509733,NA
"LOC120747632",30.0347278887626,-0.148973494115263,0.200431345920287,-0.743264450135016,0.457321590039807,0.773433172205003
"LOC120747636",7.80584624375816,-0.139208533192729,0.217233485397518,-0.640824470214568,0.521636732527643,NA
"PRKAG1",112.677161635231,-0.139137863692311,0.120340270791325,-1.1562036779324,0.247597855791053,0.624157571064035
"KMT2D",76.7004972201217,0.146569259925022,0.109483638142311,1.33873209195429,0.180657904913,0.557297348143677
"LOC120765350",80.7777706275889,0.0398028867353472,0.127300907061201,0.312667738621937,0.754533108328163,0.920107618079122
"PCBP2",291.118213059105,0.184777455227695,0.0798393802305687,2.31436484970293,0.0206477173044749,0.229897577739112
