"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EXOSC3",8.57833548648214,1.31934629136521,1.52329029172117,0.866116129365255,0.386426480858179,NA
"CIB1",203.911694333521,-0.597106858826747,0.887118069959644,-0.673086119025746,0.500892504328054,0.772894772098236
"SEMA4B",6.42711090034357,-0.774035211517937,1.62238452230879,-0.477097260775404,0.633292865157431,NA
"SERINC4",9.40293703414793,-0.0345719035753124,1.1436035254608,-0.0302306724363953,0.975883086638201,NA
"SERF2",100.873168100947,-0.0812090985624093,1.1157760853774,-0.0727826125928675,0.94197910739678,0.980173434689913
"LOC120758679",35.782573202485,-2.37833695141196,0.915307718993529,-2.59840150154876,0.00936589110322894,0.147448429489804
"ZNF76",72.2939715801226,0.065346813765605,0.719774152093525,0.0907879417113523,0.927661091600464,0.975399087922645
"CHRD",9.13646862350811,-0.878945351477235,1.30292171090578,-0.674595675335088,0.49993268134969,NA
"DTX4",15.6974230005168,1.90315263763982,1.21792146166854,1.56262345113166,0.118141189009464,NA
"MPEG1",28.1366009225505,3.34867356420393,1.28562382389121,2.60470714836979,0.00919528172897895,0.146918985146316
"EXOSC5",81.3836811083605,-1.33165774992705,0.723358706373163,-1.84093692132888,0.0656308030196114,0.327279520720714
"EMC4",129.969418110492,-1.54103277798555,0.762373216669603,-2.02136269256348,0.0432422337203602,0.278265241359233
"TOMM5",139.73881692203,-1.56587133046407,0.926346892106329,-1.69037252006491,0.0909567089219592,0.377349700552009
"TRUB2",6.6969304851012,0.522595215209626,1.3320549050442,0.392322578619448,0.6948198828429,NA
"SWI5",13.3047551657878,-1.62360249765998,0.962701708309028,-1.6865063016371,0.0916983223610874,NA
"CKAP4",105.080193008743,0.886939305154509,0.686570371690988,1.29184034401313,0.196412440625913,0.526740761440077
"POFUT2",632.61187078411,-1.028465115299,0.637273867329622,-1.61385107412076,0.106559733145769,0.400251399241623
"NCDN",54.8510022607839,0.662592587231564,0.70535033251258,0.939380839123298,0.347535247079523,0.669711524856779
"CHMP5",541.604609978818,-1.25498721782868,0.40419207342536,-3.1049278309522,0.00190325456621014,0.0773921777846885
"YIPF3",71.2769691729199,-0.221646316141987,0.642093650990261,-0.345193128448095,0.729949184346952,0.893792311544857
"RPS10",1152.329430437,-1.22171805469468,0.647760343879891,-1.8860649100205,0.0592862081775652,0.314075982040726
"SKA2",7.62437445030408,1.1437106116926,1.40408996725773,0.814556501622429,0.415326217826944,NA
"TNFAIP1",342.719871786517,-0.149218238716788,0.449882488109212,-0.331682700840235,0.740128864634279,0.895591451956799
"LOC120755401",4.77659908584339,0.91607522572664,1.33097336478346,0.688274649189301,0.491279842742707,NA
"HDDC3",6.88892072630165,0.792565861366198,1.44881233088552,0.547045220744208,0.584347665074761,NA
"VPS33B",92.6529931492981,0.340997820901538,0.767225870882764,0.444455581912519,0.656713235890963,0.858869112293244
"CHMP7",352.670444674686,-1.44894713112036,0.636388468602464,-2.27682807374293,0.0227964943721621,0.215088029319903
"LOC120752162",6.69208950739079,3.6812785734437,1.63113836742036,2.25687694371732,0.024015765106967,NA
"NAGPA",103.946452006599,-0.529374279928577,0.75878066121811,-0.697664433195681,0.485387075924805,0.763629033274029
"PRPF3",1035.74872874441,-0.565526599904791,0.522856157418102,-1.08161028971601,0.279425730382871,0.611430532468894
"LMAN2",328.904719183228,-1.00149204203571,0.664390090399971,-1.50738558040925,0.131711852682034,0.436530917047151
"RBM15B",379.246671732525,0.0777817402221189,0.685267038158138,0.113505737020681,0.909629614992833,0.967264905273668
"DNAJC30",222.849098867221,-0.875527573630367,0.747001359286107,-1.1720561987559,0.241174493897996,0.573258522332962
"DEK",26.622742238611,0.705457835328934,1.04124533550883,0.677513561186032,0.498080168783181,0.772286178480085
"LRR1",17.9906590874793,1.66409389039645,1.00087508316145,1.66263894305382,0.0963847308609459,0.386623639064405
"LOC120756855",5653.565666019,-0.629590172251657,0.491329533674476,-1.28140103352465,0.200052841333376,0.530427034141098
"NUP43",5.73831497188614,1.11183180468442,1.38785998456052,0.801112372323705,0.423066594248182,NA
"AMPD2",31.4676963300634,-1.36318571261278,0.869102644000943,-1.56849794672964,0.116764968771473,0.415483177921279
"LOC120760216",1077.24238182558,-0.399665746150199,0.336537126549898,-1.18758292806348,0.23499776705751,0.565388895858995
"SLC22A31",22.5001127140962,-1.8483164037806,1.58529909024785,-1.16591021539767,0.243650748335277,0.575852810637685
"CDH15",7.36909171463623,-1.23279165155863,1.70103846756583,-0.724728849502589,0.468618392807953,NA
"CBX4",11.1179641762101,2.5280503336321,1.31767059664603,1.91857535568217,0.0550380969558893,NA
"THOC3",398.174144166686,-1.51542759404996,0.683428221686491,-2.21739100897875,0.0265963835818568,0.229053401819527
"PEX13",107.017655136116,0.343855831783014,0.630853190030481,0.545064742822969,0.585708990361822,0.821495884349087
"LOC120765749",7.40209546969852,1.2650345123912,1.4639939317874,0.864098193936303,0.387533951072406,NA
"MRTO4",12.7420927962809,0.575978608000625,1.04112579322002,0.553226720297866,0.58010817230499,NA
"AKR7A2",6.81060125680932,2.17456560355774,1.46178118038109,1.48761362695258,0.136852817633049,NA
"BAHCC1",23.068938952852,3.76733281632984,1.21638395981531,3.09715759232953,0.00195385972520489,0.0776026744847341
"LOC120764617",5.26521303179602,0.00556240212211061,1.52418904805508,0.00364941745855505,0.997088192617258,NA
"IFT25",6.84678687623839,2.02978990701332,1.29388510524304,1.56875591100653,0.116704825201063,NA
"DEPDC1",13.2801047786776,-0.325763790435767,1.1263160555024,-0.289229465250283,0.772405784948069,NA
"TIMP2",44.1348573844928,0.663141578158891,0.834538322008371,0.794620882793013,0.426834067107657,0.728715769173227
"HGS",385.016617500045,-0.640822511062849,0.439059611720667,-1.45953418159205,0.144418139777792,0.4537323348635
"CTDSPL2",18.4840034297449,-0.575623321971662,1.06753166965504,-0.539209597554765,0.589742238701094,0.824625566351147
"LOC120753504",90.0139769949018,1.47282769926182,0.796883624603697,1.84823436420127,0.0645684461766247,0.325323155522646
"GRN",109.13991057891,0.3222042030064,1.02875471949304,0.313198274478078,0.7541300292975,0.901562326972798
"KANSL2",30.9086999590641,0.572182245098452,0.851992944116421,0.671580966778835,0.501850498536011,0.772894772098236
"LOC120749836",22.6487200837394,-0.622539100574301,1.18392099841494,-0.525828244796544,0.599007548105211,0.828450018027995
"LOC120748658",139.246383138302,-0.234064943185338,0.486652963833517,-0.480968905113687,0.630538598753052,0.845552484116076
"ALG2",16.7742740748561,-0.601717780326345,0.81480108089071,-0.738484268661708,0.460220223254357,0.7473960449249
"PIM1",2224.51786953121,-0.452733203548674,0.531929016999233,-0.851115823879424,0.394705016125286,0.707463373011917
"BECN1",415.308121340053,-0.681986445759757,0.403270085918548,-1.69114067612122,0.0908099380514241,0.377349700552009
"CNTD1",164.264313285873,0.562939844073804,0.660813789104939,0.851888767085651,0.394275831952111,0.70738829916084
"RPL38",662.237446915559,-0.0656456424249401,0.68353573714095,-0.0960383471675066,0.923490116671698,0.973429590661549
"SIGMAR1",9.83065360921206,0.826749562535465,1.05554069200532,0.783247456774789,0.433481811668609,NA
"LOC120759651",5.88971134561117,2.50633177356886,1.65201225258803,1.51713873165436,0.129231661191249,NA
"ALDH2",1982.10870391731,-0.754129636389905,0.48254774677339,-1.56280832608271,0.118097685229441,0.416088272951338
