"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DECR2",79.1148566534055,-0.346906343311639,0.328970953064085,-1.05451967743809,0.291645056470863,0.626173035539255
"LOC120749146",4.61710444552953,-0.704678809354158,0.684737427181981,-1.02912267006383,0.303422034483727,NA
"LOC120749900",15.9452638982524,-1.51669212704714,0.726857035635616,-2.08664435052326,0.0369202951078923,NA
"LOC120754248",98.0038421294889,0.537325862863405,0.317299146967173,1.69343620365609,0.0903724685757588,0.400576263071057
"C1QBP",96.4986060151569,-0.330566818344523,0.274194471313307,-1.20559257362561,0.227974624053616,0.57095356901059
"RPAIN",53.1651465632721,-0.249085396838515,0.362915074566804,-0.686346239918077,0.492494796715104,0.779967800285349
"AUP1",305.356382919229,-0.344190706132023,0.183583505349965,-1.8748454850336,0.0608139836281767,0.337999823550523
"MRPL12",35.9521456748163,-0.113219239653948,0.366831441501414,-0.30864104557273,0.757594594322238,0.915392968202147
"CD164L2",15.6113814717291,-0.86509080809214,0.551725038084215,-1.56797453147322,0.116887076216191,NA
"SYTL1",46.9769226174601,0.339619298137201,0.480075231842128,0.707429326928667,0.479299717339611,0.774981486608736
"MPHOSPH10",6.6609278776291,-0.176071938930669,0.616303129415741,-0.285690483346378,0.775115194241506,NA
"ARFIP2",348.396088273208,-0.329235469498138,0.227196623168673,-1.44912131574117,0.147303706237889,0.485529538753301
"PATL1",267.232559241777,-0.173269987964692,0.222982744029912,-0.777055591088469,0.437125973054692,0.742894492899984
"DFFB",116.602884578607,1.00870725680398,0.358554837133033,2.81325797992154,0.00490422880871286,0.121066436723116
"C22H1orf174",15.5207548953093,0.235446403720143,0.453112231168923,0.519620499126114,0.603328107614478,NA
"ACAD8",9.18456490219816,-0.0333579127157463,0.767193254101814,-0.0434804562441049,0.965318543448703,NA
"LOC131378744",43.9447087026454,-0.761678994956189,0.502229456173135,-1.51659562296484,0.1293688111767,0.466137100662688
"ZBTB8A",10.819391167804,0.158069736215439,0.567905837261664,0.278337931826202,0.780752960682361,NA
"ATP5MC3",174.559599102262,-0.28661439743375,0.235426186796337,-1.21742785428409,0.223441470549664,0.567763982910671
"JKAMP",55.2317860464752,0.336443210945113,0.408842087847915,0.822917260588558,0.41055504640765,0.722014332417568
"CRELD1",225.721432623391,-0.804731292984605,0.256942611216076,-3.13194953992222,0.00173649717626495,0.0947231201633558
"NEFM",76.5487270822207,-0.929654709898187,0.585600561586927,-1.58752359693594,0.112394106950518,0.440715211254088
"ILK",555.499207005068,0.0733206247607229,0.251634923835175,0.291376982349036,0.770763016613675,0.918991899237599
"TAF10",155.161805174858,-0.962700257067725,0.275450143226697,-3.49500728440506,0.000474048817228086,0.050929277572243
"METTL26",51.1101259569109,-0.568690803002494,0.510405405565769,-1.11419431847928,0.265195832296687,0.604986377623876
"WFIKKN1",16.8592037899068,0.0572389898717327,0.52203919915452,0.109645003602096,0.912690918085663,NA
"COMMD7",49.4700350614467,-1.0218303231935,0.65933974636258,-1.5497781361289,0.121194776483925,0.454121046836861
"THG1L",10.0208467644528,0.378435000532554,0.548581103979055,0.689843302635891,0.490292733899301,NA
"NEURL2",4.18512701403058,0.0279980117964414,0.824451861621871,0.0339595470636253,0.972909408847281,NA
"ZBTB26",58.5245959646318,0.214719682849868,0.294128555332091,0.730019846619229,0.465378053348009,0.765700968104912
"ID2",96.1938307406709,0.146233575103557,0.358544738891224,0.407853077291761,0.683381543442826,0.878948994076302
"DCLRE1B",44.0874665235572,-0.424056574532839,0.353115813129992,-1.20089941816548,0.229790219996883,0.57304746422576
"LOC120764667",28.3431082089209,-0.066683185838622,0.357861161273844,-0.186338147457121,0.852179593949731,0.948205753162688
"SLC25A42",319.405197114122,-0.195565686477772,0.29957163393821,-0.652817771518748,0.513873765193001,0.792847205238472
"ZNF622",140.557502776617,-0.0576849598342215,0.286126850655567,-0.201606244580175,0.84022456300433,0.94332905277
"PLPP6",78.2744512213349,-0.759638137409312,0.320911717406922,-2.36712496367366,0.017926878690073,0.206220080713697
"ENTPD7",35.8950521271327,-0.189767982277209,0.430638264593404,-0.44066679131819,0.659454241402798,0.866294132617697
"LOC120755754",450.408651131583,0.0275910673262751,0.300389820947992,0.0918508731061566,0.926816523966502,0.976784393783374
"CC2D1A",118.549297769617,-0.577694200611633,0.394501929712931,-1.46436343424735,0.143094673424347,0.482498689452783
"LOC120756874",11.2384236024027,-0.188804048912905,0.487768306164906,-0.387077320372417,0.698698967168421,NA
"PTCD1",15.603540144912,0.912376838031981,0.454925216580838,2.00555345093704,0.0449039125416683,NA
"BUD31",522.46474500634,-0.606990170171775,0.271961990274165,-2.23189339642598,0.0256220094443471,0.237210968889957
"C10H3orf33",7.01185956074228,1.46332989380598,0.649589486254996,2.25269947369738,0.0242781041613541,NA
"LOC120747909",28.7199377552366,0.0922795157025926,0.43501552015827,0.212129249248438,0.8320062013265,0.939823357144944
"ANAPC15",1409.23465958835,-1.0223506411929,0.26691581187263,-3.83023633564563,0.000128020242982414,0.0262402704100924
"LOC120766047",19.6268871746905,0.42783528740406,0.367661485070681,1.16366632017985,0.244559263372116,NA
"LOC120762420",18.9635978339146,0.281189292363397,0.401791692238296,0.699838492918934,0.484028172590081,NA
"TUSC2",412.116392122675,-0.12604609283491,0.173833639078107,-0.725096094768368,0.468393080038693,0.767318602968745
"RHCE",631.307065524098,-0.313373794156213,0.234921202426686,-1.33395279318822,0.182219328041734,0.524433046544607
"TBK1",173.214790092648,0.602433833236537,0.218473585977745,2.757467592892,0.00582509870103109,0.125357701148217
"TMEM50A",252.176116205798,0.000410574988181513,0.387791125553583,0.00105875292425892,0.999155237545853,0.999882710393948
"PUS1",29.9496395814284,0.499142786031373,0.651029401881123,0.766697762941459,0.443261234022186,0.749367404880296
"ALAD",129.234155727441,0.38080421248327,0.763359177255814,0.49885325784936,0.617882765105179,0.844276022356523
"TRIM3",181.549808271497,-0.454367358086242,0.286030548855679,-1.5885273789951,0.112167135000834,0.440335752260964
